part_number,model,training_usage_qty,std_dev_monthly_usage,avg_installed_base,installed_base_at_forecast,training_months,avg_monthly_usage,coefficient_of_variation,monthly_usage_rate_per_machine,raw_predicted_demand,adjusted_predicted_demand,demand_classification,forecast_reason,stock_on_hand,stock_on_order,stock_snapshot_date_used,current_stock_used,variability_buffer_pct,total_buffer_pct,safety_buffer,recommended_order,true_demand,predicted_demand,forecast_error,absolute_error,under_forecast_qty,over_forecast_qty,forecast_date,training_start,training_end,lead_time_start,lead_time_end,evaluation_start,evaluation_end
PN-1008,MODEL-C,14.0,1.7320508075688772,2.0,3.0,9,1.5555555555555556,1.1134612334371352,0.7777777777777778,7.0,7.0,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.2783653083592838,0.5283653083592839,3.698557158514987,11,15.0,7.0,-8.0,8.0,8.0,0.0,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1009,MODEL-D,20.0,3.0550504633038935,10.666666666666666,12.0,9,2.2222222222222223,1.374772708486752,0.20833333333333334,7.5,7.5,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.343693177121688,0.593693177121688,4.45269882841266,12,17.0,7.5,-9.5,9.5,9.5,0.0,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1010,MODEL-D,19.0,0.9574271077563382,10.666666666666666,12.0,9,2.111111111111111,0.45351810367405493,0.19791666666666666,7.125,7.125,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.11337952591851373,0.36337952591851375,2.5890791221694105,10,7.0,7.125,0.125,0.125,0.0,0.125,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1011,MODEL-D,12.0,2.6457513110645907,10.666666666666666,12.0,9,1.3333333333333333,1.984313483298443,0.125,4.5,3.375,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.49607837082461076,0.7460783708246108,2.5180145015330613,6,5.0,3.375,-1.625,1.625,1.625,0.0,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1012,MODEL-E,7.0,3.5355339059327378,4.8,7.0,9,0.7777777777777778,4.545686450484949,0.16203703703703706,3.4027777777777786,2.552083333333334,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.75,1.0,2.552083333333334,6,11.0,2.552083333333334,-8.447916666666666,8.447916666666666,8.447916666666666,0.0,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1013,MODEL-E,19.0,2.5166114784235836,4.8,7.0,9,2.111111111111111,1.1920791213585396,0.4398148148148148,9.23611111111111,9.23611111111111,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.2980197803396349,0.5480197803396349,5.061571582303572,15,0.0,9.23611111111111,9.23611111111111,9.23611111111111,0.0,9.23611111111111,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1014,MODEL-E,18.0,3.696845502136472,4.8,7.0,9,2.0,1.848422751068236,0.4166666666666667,8.75,6.5625,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.462105687767059,0.7121056877670591,4.673193575971325,12,5.0,6.5625,1.5625,1.5625,0.0,1.5625,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1015,MODEL-F,6.0,1.7320508075688772,7.333333333333333,9.0,9,0.6666666666666666,2.598076211353316,0.09090909090909091,2.4545454545454546,1.8409090909090908,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.649519052838329,0.899519052838329,1.6559328018160147,4,10.0,1.8409090909090908,-8.15909090909091,8.15909090909091,8.15909090909091,0.0,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1016,MODEL-F,11.0,1.2583057392117916,7.333333333333333,9.0,9,1.2222222222222223,1.0295228775369203,0.16666666666666666,4.5,4.5,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.25738071938423007,0.5073807193842301,2.2832132372290355,7,4.0,4.5,0.5,0.5,0.0,0.5,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1017,MODEL-F,9.0,2.6457513110645907,7.333333333333333,9.0,9,1.0,2.6457513110645907,0.13636363636363635,3.681818181818181,2.761363636363636,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.6614378277661477,0.9114378277661477,2.5168112743997026,6,2.0,2.761363636363636,0.7613636363636358,0.7613636363636358,0.0,0.7613636363636358,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1018,MODEL-G,10.0,2.0816659994661326,6.5,8.0,9,1.1111111111111112,1.8734993995195193,0.17094017094017094,4.102564102564102,3.0769230769230766,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.4683748498798798,0.7183748498798799,2.210384153476553,6,3.0,3.0769230769230766,0.07692307692307665,0.07692307692307665,0.0,0.07692307692307665,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1019,MODEL-G,9.0,1.7320508075688772,6.5,8.0,9,1.0,1.7320508075688772,0.15384615384615385,3.6923076923076925,2.769230769230769,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.4330127018922193,0.6830127018922193,1.8914197898553764,5,9.0,2.769230769230769,-6.230769230769231,6.230769230769231,6.230769230769231,0.0,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1020,MODEL-G,26.0,2.563479777846623,6.5,8.0,9,2.888888888888889,0.8873583846392157,0.4444444444444444,10.666666666666666,10.666666666666666,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.22183959615980392,0.4718395961598039,5.0329556923712415,16,0.0,10.666666666666666,10.666666666666666,10.666666666666666,0.0,10.666666666666666,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1021,MODEL-H,11.0,1.5275252316519468,3.0,3.0,9,1.2222222222222223,1.2497933713515927,0.4074074074074074,3.666666666666666,3.666666666666666,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.3124483428378982,0.5624483428378981,2.0623105904056263,6,10.0,3.666666666666666,-6.333333333333334,6.333333333333334,6.333333333333334,0.0,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1022,MODEL-H,11.0,0.9574271077563381,3.0,3.0,9,1.2222222222222223,0.7833494518006402,0.4074074074074074,3.666666666666666,3.666666666666666,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.19583736295016005,0.4458373629501601,1.63473699748392,6,0.0,3.666666666666666,3.666666666666666,3.666666666666666,0.0,3.666666666666666,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1023,MODEL-H,8.0,1.4142135623730951,3.0,3.0,9,0.8888888888888888,1.5909902576697321,0.2962962962962963,2.6666666666666665,2.0,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.39774756441743303,0.6477475644174331,1.2954951288348662,4,4.0,2.0,-2.0,2.0,2.0,0.0,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1024,MODEL-I,21.0,0.9574271077563382,5.666666666666667,7.0,9,2.3333333333333335,0.4103259033241449,0.4117647058823529,8.647058823529411,8.647058823529411,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.10258147583103623,0.3525814758310362,3.0487927615977837,12,0.0,8.647058823529411,8.647058823529411,8.647058823529411,0.0,8.647058823529411,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1025,MODEL-I,14.0,1.4142135623730951,5.666666666666667,7.0,9,1.5555555555555556,0.9091372900969897,0.2745098039215686,5.76470588235294,5.76470588235294,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.22728432252424743,0.47728432252424746,2.751403741610367,9,6.0,5.76470588235294,-0.23529411764705976,0.23529411764705976,0.23529411764705976,0.0,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1026,MODEL-I,4.0,0.0,5.666666666666667,7.0,9,0.4444444444444444,0.0,0.0784313725490196,1.647058823529412,1.647058823529412,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.0,0.25,0.411764705882353,3,1.0,1.647058823529412,0.6470588235294119,0.6470588235294119,0.0,0.6470588235294119,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1027,MODEL-J,10.0,1.1547005383792515,6.0,6.0,9,1.1111111111111112,1.0392304845413263,0.1851851851851852,3.3333333333333335,3.3333333333333335,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.25980762113533157,0.5098076211353315,1.6993587371177719,6,0.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.0,3.3333333333333335,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1028,MODEL-J,11.0,2.3094010767585034,6.0,6.0,9,1.2222222222222223,1.8895099718933208,0.2037037037037037,3.666666666666666,2.7499999999999996,volatile,high variability damped | no prior stock snapshot,0.0,0.0,0,0.0,0.4723774929733302,0.7223774929733302,1.9865381056766578,5,0.0,2.7499999999999996,2.7499999999999996,2.7499999999999996,0.0,2.7499999999999996,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
PN-1029,MODEL-J,14.0,1.5275252316519465,6.0,6.0,9,1.5555555555555556,0.9819805060619656,0.2592592592592593,4.666666666666668,4.666666666666668,normal,time_normalized_usage_rate | no prior stock snapshot,0.0,0.0,0,0.0,0.2454951265154914,0.49549512651549144,2.312310590405627,7,1.0,4.666666666666668,3.666666666666668,3.666666666666668,0.0,3.666666666666668,2025-06-01,2024-09-01,2025-06-01,2025-06-01,2025-08-30,2025-08-30,2025-11-28
